"VEGOBJEKT-ID";"TYPE-ID";"VERSJON";"FØRSTE FOREKOMST";"STARTDATO";"SLUTTDATO";"SIST MODIFISERT";"ARKIVNUMMER";"FARTSGRENSE (KM/H)";"GEOMETRI, HJELPELINJE";"GYLDIG FRA DATO";"VEDTAKSNUMMER";"LOK.KOMMUNE";"LOK.KOMMUNENUMMER";"LOK.FYLKE";"LOK.FYLKESNUMMER";"LOK.RIKSVEGRUTE";"LOK.KONTRAKTSOMRÅDE";"LOK.VEGSYSTEMREFERANSE";"LOK.VEGKATEGORI";"LOK.FASE";"LOK.VEGNUMMER";"LOK.STREKNING";"LOK.DELSTREKNING";"FRA METER";"TIL METER";"VEGLENKESEKVENSID";"STARTPOSISJON";"SLUTTPOSISJON";"STREKNING.RETNING";"SIDEPOSISJON";"TYPEVEG";"LENGDE";"MOR";"BARN";"GEOMETRI"
"86504617";"105";"2";"0";"2017-12-11";"";"2023-07-26T10:16:47";"vtrl. §6";"50";"";"1950-01-01";"vtrl. §6";"Oslo";"301";"Oslo";"3";"RUTE3 2014-2023 / 2018-2029";"0303 RIKSVEGER OSLO 2016-2021,Drift Elektro veglyskontrakt Oslo og Akershus,0310 Tunnel Oslo 2020-2025,9104 Oslo-Gardermoen 2021-2026,9151 Stor-Oslo veglys 2023-2027,9151 Stor-Oslo veglys 2021-2023,Vegoppmerking Oslo 2021-2023,Drifts- og vedlikeholdskontrakt for signalanlegg i Region øst 2018-2022,Drift og vedlikehold av elektriske anlegg Oslo Asker og Bærum 2018-2023,9161 Oslo Elektro 2023-2028";"RV162 S1D1 m3460-3481";"Riksveg";"Eksisterende";"162";"1";"1";"3460,056";"3480,501";"625517";"0,57768217";"0,58963971";"WITH";"";"kanalisertVeg";"20,445";"";"";"LINESTRING Z(261950.1 6649761.4 12.658, 261934.378 6649774.469 12.855)"
"86504617";"105";"2";"0";"2017-12-11";"";"2023-07-26T10:16:47";"vtrl. §6";"50";"";"1950-01-01";"vtrl. §6";"Oslo";"301";"Oslo";"3";"RUTE3 2014-2023 / 2018-2029";"0303 RIKSVEGER OSLO 2016-2021,Drift Elektro veglyskontrakt Oslo og Akershus,0310 Tunnel Oslo 2020-2025,9104 Oslo-Gardermoen 2021-2026,9151 Stor-Oslo veglys 2023-2027,9151 Stor-Oslo veglys 2021-2023,Vegoppmerking Oslo 2021-2023,Drifts- og vedlikeholdskontrakt for signalanlegg i Region øst 2018-2022,Drift og vedlikehold av elektriske anlegg Oslo Asker og Bærum 2018-2023,9161 Oslo Elektro 2023-2028";"RV162 S1D1 m3481-3533";"Riksveg";"Eksisterende";"162";"1";"1";"3480,501";"3533,454";"625517";"0,58963971";"0,62060969";"WITH";"";"kanalisertVeg";"52,953";"";"";"LINESTRING Z(261934.378 6649774.469 12.855, 261934.1 6649774.7 12.858, 261927.2 6649781.5 12.958, 261915.3 6649797.2 13.058, 261901.874 6649816.125 13.272)"
"86504617";"105";"2";"0";"2017-12-11";"";"2023-07-26T10:16:47";"vtrl. §6";"50";"";"1950-01-01";"vtrl. §6";"Oslo";"301";"Oslo";"3";"RUTE3 2014-2023 / 2018-2029";"0303 RIKSVEGER OSLO 2016-2021,Drift Elektro veglyskontrakt Oslo og Akershus,0310 Tunnel Oslo 2020-2025,9104 Oslo-Gardermoen 2021-2026,9151 Stor-Oslo veglys 2023-2027,9151 Stor-Oslo veglys 2021-2023,Vegoppmerking Oslo 2021-2023,Drifts- og vedlikeholdskontrakt for signalanlegg i Region øst 2018-2022,Drift og vedlikehold av elektriske anlegg Oslo Asker og Bærum 2018-2023,9161 Oslo Elektro 2023-2028";"RV162 S1D1 m3533-3698";"Riksveg";"Eksisterende";"162";"1";"1";"3533,454";"3698,215";"625517";"0,62060969";"0,71615439";"WITH";"";"kanalisertVeg";"164,761";"";"";"LINESTRING Z(261901.874 6649816.125 13.272, 261896.5 6649823.7 13.358, 261887.1 6649837.2 13.458, 261866.99 6649864.155 12.858, 261862.5 6649869.7 12.958, 261840.1 6649898.6 13.458, 261818.7 6649925.9 14.258, 261809.701 6649936.716 14.215, 261807.3 6649939.4 14.258, 261803.9 6649941.1 14.258, 261799.426 6649942.258 14.358)"
"86504617";"105";"2";"0";"2017-12-11";"";"2023-07-26T10:16:47";"vtrl. §6";"50";"";"1950-01-01";"vtrl. §6";"Oslo";"301";"Oslo";"3";"RUTE3 2014-2023 / 2018-2029";"0303 RIKSVEGER OSLO 2016-2021,Drift Elektro veglyskontrakt Oslo og Akershus,0310 Tunnel Oslo 2020-2025,9104 Oslo-Gardermoen 2021-2026,9151 Stor-Oslo veglys 2023-2027,9151 Stor-Oslo veglys 2021-2023,Vegoppmerking Oslo 2021-2023,Drifts- og vedlikeholdskontrakt for signalanlegg i Region øst 2018-2022,Drift og vedlikehold av elektriske anlegg Oslo Asker og Bærum 2018-2023,9161 Oslo Elektro 2023-2028";"RV162 S1D1 m3698-3814";"Riksveg";"Eksisterende";"162";"1";"1";"3698,215";"3814,285";"625517";"0,71615439";"0,78431368";"WITH";"";"kanalisertVeg";"116,07";"";"";"LINESTRING Z(261799.426 6649942.258 14.358, 261792.7 6649942.3 14.258, 261782.045 6649941.986 14.161, 261731.6 6649942 13.858, 261709.5 6649941.9 13.558, 261696.3 6649941.7 13.458, 261694.422 6649941.569 13.429, 261683.4 6649940.8 13.258)"
"86504617";"105";"2";"0";"2017-12-11";"";"2023-07-26T10:16:47";"vtrl. §6";"50";"";"1950-01-01";"vtrl. §6";"Oslo";"301";"Oslo";"3";"RUTE3 2014-2023 / 2018-2029";"0303 RIKSVEGER OSLO 2016-2021,Drift Elektro veglyskontrakt Oslo og Akershus,0310 Tunnel Oslo 2020-2025,9104 Oslo-Gardermoen 2021-2026,9151 Stor-Oslo veglys 2023-2027,9151 Stor-Oslo veglys 2021-2023,Vegoppmerking Oslo 2021-2023,Drifts- og vedlikeholdskontrakt for signalanlegg i Region øst 2018-2022,Drift og vedlikehold av elektriske anlegg Oslo Asker og Bærum 2018-2023,9161 Oslo Elektro 2023-2028";"RV162 S1D1 m3814-4126";"Riksveg";"Eksisterende";"162";"1";"1";"3814,285";"4126,388";"625517";"0,78431368";"0,96677777";"WITH";"";"kanalisertVeg";"312,101";"";"";"LINESTRING Z(261683.4 6649940.8 13.258, 261678.966 6649934.435 13.33, 261676.774 6649931.253 13.358, 261672.5 6649924.9 13.258, 261663.1 6649910.4 13.258, 261654.711 6649897.951 13.495, 261647.3 6649887.8 12.758, 261641.968 6649880.311 12.558, 261634.5 6649869.5 12.558, 261629.824 6649861.938 12.558, 261612.939 6649835.647 12.458, 261597.265 6649811.03 12.243, 261589.7 6649801.8 12.158, 261584.108 6649794.137 12.116, 261577.549 6649784.841 12.057, 261561.8 6649757.2 11.657, 261544.954 6649731.844 11.5, 261536.13 6649721.531 11.257, 261531.956 6649714.248 11.257, 261519.101 6649695.363 11.157, 261516.869 6649692.476 11.157, 261509.357 6649682.103 11.157)"
"86504617";"105";"2";"0";"2017-12-11";"";"2023-07-26T10:16:47";"vtrl. §6";"50";"";"1950-01-01";"vtrl. §6";"Oslo";"301";"Oslo";"3";"RUTE3 2014-2023 / 2018-2029";"0303 RIKSVEGER OSLO 2016-2021,Drift Elektro veglyskontrakt Oslo og Akershus,0310 Tunnel Oslo 2020-2025,9104 Oslo-Gardermoen 2021-2026,9151 Stor-Oslo veglys 2023-2027,9151 Stor-Oslo veglys 2021-2023,Vegoppmerking Oslo 2021-2023,Drifts- og vedlikeholdskontrakt for signalanlegg i Region øst 2018-2022,Drift og vedlikehold av elektriske anlegg Oslo Asker og Bærum 2018-2023,9161 Oslo Elektro 2023-2028";"RV162 S1D1 m4126-4135";"Riksveg";"Eksisterende";"162";"1";"1";"4126,388";"4134,953";"625517";"0,96677777";"0,97181215";"WITH";"";"kanalisertVeg";"8,565";"";"";"LINESTRING Z(261509.357 6649682.103 11.157, 261505.1 6649682.2 11.357, 261500.8 6649682.3 11.457)"
"86504617";"105";"2";"0";"2017-12-11";"";"2023-07-26T10:16:47";"vtrl. §6";"50";"";"1950-01-01";"vtrl. §6";"Oslo";"301";"Oslo";"3";"RUTE3 2014-2023 / 2018-2029";"0303 RIKSVEGER OSLO 2016-2021,Drift Elektro veglyskontrakt Oslo og Akershus,0310 Tunnel Oslo 2020-2025,9104 Oslo-Gardermoen 2021-2026,9151 Stor-Oslo veglys 2023-2027,9151 Stor-Oslo veglys 2021-2023,Vegoppmerking Oslo 2021-2023,Drifts- og vedlikeholdskontrakt for signalanlegg i Region øst 2018-2022,Drift og vedlikehold av elektriske anlegg Oslo Asker og Bærum 2018-2023,9161 Oslo Elektro 2023-2028";"RV162 S1D1 m4135-4178";"Riksveg";"Eksisterende";"162";"1";"1";"4134,953";"4177,66";"625517";"0,97181215";"0,99697038";"WITH";"";"enkelBilveg";"42,708";"";"";"LINESTRING Z(261500.8 6649682.3 11.457, 261497.873 6649679.441 11.457, 261492.1 6649673.5 11.457, 261486.9 6649668.9 11.657, 261483 6649665.9 11.757, 261479.1 6649662.7 11.957, 261469.549 6649658.31 12.057, 261467.099 6649657.426 12.221)"
"86504617";"105";"2";"0";"2017-12-11";"";"2023-07-26T10:16:47";"vtrl. §6";"50";"";"1950-01-01";"vtrl. §6";"Oslo";"301";"Oslo";"3";"RUTE3 2014-2023 / 2018-2029";"0303 RIKSVEGER OSLO 2016-2021,Drift Elektro veglyskontrakt Oslo og Akershus,0310 Tunnel Oslo 2020-2025,9104 Oslo-Gardermoen 2021-2026,9151 Stor-Oslo veglys 2023-2027,9151 Stor-Oslo veglys 2021-2023,Vegoppmerking Oslo 2021-2023,Drifts- og vedlikeholdskontrakt for signalanlegg i Region øst 2018-2022,Drift og vedlikehold av elektriske anlegg Oslo Asker og Bærum 2018-2023,9161 Oslo Elektro 2023-2028";"RV162 S1D1 m4178-4183";"Riksveg";"Eksisterende";"162";"1";"1";"4177,66";"4182,613";"625517";"0,99697038";"1";"WITH";"";"enkelBilveg";"4,953";"";"";"LINESTRING Z(261467.099 6649657.426 12.221, 261462.501 6649655.639 12.658)"
"86504618";"105";"3";"1";"2005-06-03";"";"2023-07-26T15:05:22";"vtrl. §6";"50";"";"1950-01-01";"vtrl. §6";"Oslo";"301";"Oslo";"3";"RUTE3 2014-2023 / 2018-2029";"0303 RIKSVEGER OSLO 2016-2021,Drift Elektro veglyskontrakt Oslo og Akershus,9104 Oslo-Gardermoen 2021-2026,9151 Stor-Oslo veglys 2023-2027,9151 Stor-Oslo veglys 2021-2023,Vegoppmerking Oslo 2021-2023,Drifts- og vedlikeholdskontrakt for signalanlegg i Region øst 2018-2022,9161 Oslo Elektro 2023-2028";"RV162 S1D1 m4183-4189";"Riksveg";"Eksisterende";"162";"1";"1";"4182,613";"4188,675";"625518";"0";"0,00738088";"WITH";"";"enkelBilveg";"6,062";"";"";"LINESTRING Z(261434.12 6649638.06 13.2, 261432.2 6649638.1 13.059, 261428.076 6649637.993 12.757)"
"86504618";"105";"3";"0";"2005-06-03";"";"2023-07-26T15:05:22";"vtrl. §6";"50";"";"1950-01-01";"vtrl. §6";"Oslo";"301";"Oslo";"3";"RUTE3 2014-2023 / 2018-2029";"0303 RIKSVEGER OSLO 2016-2021,Drift Elektro veglyskontrakt Oslo og Akershus,9104 Oslo-Gardermoen 2021-2026,9151 Stor-Oslo veglys 2023-2027,9151 Stor-Oslo veglys 2021-2023,Vegoppmerking Oslo 2021-2023,Drifts- og vedlikeholdskontrakt for signalanlegg i Region øst 2018-2022,9161 Oslo Elektro 2023-2028";"RV162 S1D1 m4189-4201";"Riksveg";"Eksisterende";"162";"1";"1";"4188,675";"4200,874";"625518";"0,00738088";"0,02140879";"WITH";"";"enkelBilveg";"12,2";"";"";"LINESTRING Z(261428.076 6649637.993 12.757, 261419.8 6649634.6 12.857, 261416.934 6649633.133 12.88, 261416.903 6649633.117 12.88)"
"86504619";"105";"3";"1";"2005-06-03";"";"2023-07-26T15:05:22";"vtrl. §6";"50";"";"1950-01-01";"vtrl. §6";"Oslo";"301";"Oslo";"3";"RUTE3 2014-2023 / 2018-2029";"0303 RIKSVEGER OSLO 2016-2021,Drift Elektro veglyskontrakt Oslo og Akershus,9104 Oslo-Gardermoen 2021-2026,9151 Stor-Oslo veglys 2023-2027,9151 Stor-Oslo veglys 2021-2023,Vegoppmerking Oslo 2021-2023,Drifts- og vedlikeholdskontrakt for signalanlegg i Region øst 2018-2022,9161 Oslo Elektro 2023-2028";"RV162 S1D1 m4201-4287";"Riksveg";"Eksisterende";"162";"1";"1";"4200,874";"4287,124";"625518";"0,02140879";"0,11965348";"WITH";"";"enkelBilveg";"86,25";"";"";"LINESTRING Z(261416.903 6649633.117 12.88, 261408.1 6649628.6 12.957, 261388.6 6649617.2 13.057, 261378.1 6649612.5 12.357, 261352.374 6649596.239 10.857, 261345.5 6649591.6 10.657, 261342 6649588.6 10.657)"
"86504619";"105";"3";"0";"2005-06-03";"";"2023-07-26T15:05:22";"vtrl. §6";"50";"";"1950-01-01";"vtrl. §6";"Oslo";"301";"Oslo";"3";"RUTE3 2014-2023 / 2018-2029";"0303 RIKSVEGER OSLO 2016-2021,Drift Elektro veglyskontrakt Oslo og Akershus,9104 Oslo-Gardermoen 2021-2026,9151 Stor-Oslo veglys 2023-2027,9151 Stor-Oslo veglys 2021-2023,Vegoppmerking Oslo 2021-2023,Drifts- og vedlikeholdskontrakt for signalanlegg i Region øst 2018-2022,9161 Oslo Elektro 2023-2028";"RV162 S1D1 m4287-4344";"Riksveg";"Eksisterende";"162";"1";"1";"4287,124";"4343,558";"625518";"0,11965348";"0,18075743";"WITH";"";"enkelBilveg";"56,434";"";"";"LINESTRING Z(261342 6649588.6 10.657, 261340.6 6649587.4 10.657, 261337.612 6649583.783 10.457, 261336.288 6649580.825 10.357, 261335.323 6649577.489 10.36, 261337.263 6649568 9.757, 261342.164 6649551.069 7.757, 261346.742 6649535.437 7.55)"
"86504620";"105";"2";"1";"2017-12-11";"";"2022-08-17T22:49:03";"vtrl. §6";"50";"";"1950-01-01";"vtrl. §6";"Oslo";"301";"Oslo";"3";"RUTE3 2014-2023 / 2018-2029";"0303 RIKSVEGER OSLO 2016-2021,Drift Elektro veglyskontrakt Oslo og Akershus,9104 Oslo-Gardermoen 2021-2026,9151 Stor-Oslo veglys 2023-2027,9151 Stor-Oslo veglys 2021-2023,Vegoppmerking Oslo 2021-2023,Drifts- og vedlikeholdskontrakt for signalanlegg i Region øst 2018-2022,9161 Oslo Elektro 2023-2028";"RV162 S1D1 m4183 KD1 m45-77";"Riksveg";"Eksisterende";"162";"1";"1";"44,925";"76,534";"625529";"0,352951";"0,55451028";"WITH";"";"rundkjøring";"31,608";"";"";"LINESTRING Z(261434.12 6649638.06 13.2, 261435.2 6649635.31 13.05, 261437.36 6649631.68 12.86, 261439.8 6649628.56 12.67, 261442.7 6649625.85 12.45, 261446.06 6649623.67 12.15, 261449.26 6649622.22 12.07, 261452.72 6649621.27 11.92, 261454.275 6649621.076 11.866, 261456.16 6649620.84 11.8, 261458.049 6649620.91 11.752)"
"86504622";"105";"2";"1";"2017-12-11";"";"2022-08-17T22:49:03";"vtrl. §6";"50";"";"1950-01-01";"vtrl. §6";"Oslo";"301";"Oslo";"3";"RUTE3 2014-2023 / 2018-2029";"0303 RIKSVEGER OSLO 2016-2021,Drift Elektro veglyskontrakt Oslo og Akershus,9104 Oslo-Gardermoen 2021-2026,9151 Stor-Oslo veglys 2023-2027,9151 Stor-Oslo veglys 2021-2023,Vegoppmerking Oslo 2021-2023,Drifts- og vedlikeholdskontrakt for signalanlegg i Region øst 2018-2022,9161 Oslo Elektro 2023-2028";"RV162 S1D1 m4183 KD1 m0-45";"Riksveg";"Eksisterende";"162";"1";"1";"0";"44,925";"625529";"0";"0,352951";"WITH";"";"rundkjøring";"44,925";"";"";"LINESTRING Z(261462.501 6649655.639 12.658, 261461.57 6649656.26 12.68, 261460.14 6649657.15 12.7, 261457.51 6649658.28 12.73, 261454.52 6649659.13 12.82, 261452.06 6649659.48 12.88, 261449.31 6649659.6 12.98, 261446.61 6649659.31 13.11, 261443.97 6649658.67 13.23, 261443.373 6649658.419 13.266, 261442.14 6649657.9 13.34, 261440.79 6649657.19 13.44, 261439.25 6649656.5 13.54, 261436.96 6649654.35 13.61, 261435.41 6649652.02 13.6, 261435.218 6649651.472 13.592, 261434.17 6649648.47 13.55, 261433.7 6649646.48 13.53, 261433.38 6649644.07 13.49, 261433.432 6649642.216 13.393, 261433.46 6649641.21 13.34, 261434.12 6649638.06 13.2)"
"86504624";"105";"2";"1";"2017-12-11";"";"2022-08-17T22:49:03";"vtrl. §6";"50";"";"1950-01-01";"vtrl. §6";"Oslo";"301";"Oslo";"3";"RUTE3 2014-2023 / 2018-2029";"0303 RIKSVEGER OSLO 2016-2021,Drift Elektro veglyskontrakt Oslo og Akershus,9104 Oslo-Gardermoen 2021-2026,9151 Stor-Oslo veglys 2023-2027,9151 Stor-Oslo veglys 2021-2023,Vegoppmerking Oslo 2021-2023,Drifts- og vedlikeholdskontrakt for signalanlegg i Region øst 2018-2022,9161 Oslo Elektro 2023-2028";"RV162 S1D1 m4183 KD1 m106-124";"Riksveg";"Eksisterende";"162";"1";"1";"105,691";"124,017";"625529";"0,85897949";"1";"WITH";"";"rundkjøring";"18,326";"";"";"LINESTRING Z(261473.15 6649641.26 12.1, 261472.11 6649644.37 12.2, 261470.6 6649647.34 12.28, 261469 6649649.67 12.4, 261467.1 6649651.95 12.48, 261464.91 6649653.98 12.59, 261462.501 6649655.639 12.658)"
"86504633";"105";"6";"1";"2018-09-04";"";"2023-01-25T14:48";"vtrl. §6";"50";"";"1950-01-01";"vtrl. §6";"Oslo";"301";"Oslo";"3";"RUTE3 2014-2023 / 2018-2029";"0303 RIKSVEGER OSLO 2016-2021,Drift Elektro veglyskontrakt Oslo og Akershus,9104 Oslo-Gardermoen 2021-2026,9151 Stor-Oslo veglys 2023-2027,9151 Stor-Oslo veglys 2021-2023,Vegoppmerking Oslo 2021-2023,Drifts- og vedlikeholdskontrakt for signalanlegg i Region øst 2018-2022,9161 Oslo Elektro 2023-2028";"RV162 S1D50 m588-742";"Riksveg";"Eksisterende";"162";"1";"50";"587,745";"742,058";"2460282";"0";"0,73976676";"AGAINST";"";"kanalisertVeg";"154,312";"";"";"LINESTRING Z(262797.7 6648997.1 12.658, 262780.71 6648958.33 11.958, 262779.1 6648954.7 11.908, 262777.55 6648951.19 11.868, 262775.99 6648947.67 11.808, 262774.43 6648944.16 11.758, 262772.87 6648940.65 11.688, 262771.32 6648937.14 11.578, 262769.76 6648933.63 11.458, 262768.2 6648930.11 11.238, 262766.64 6648926.6 11.108, 262765.08 6648923.08 10.908, 262763.52 6648919.54 10.638, 262761.97 6648916.06 10.298, 262760.41 6648912.56 10.058, 262758.86 6648909.04 9.838, 262757.3 6648905.52 9.628, 262755.74 6648902 9.298, 262754.18 6648898.5 8.988, 262752.63 6648895 8.678, 262751.12 6648891.59 8.478, 262749.41 6648887.74 8.108, 262747.86 6648884.24 7.938, 262746.3 6648880.72 7.688, 262744.74 6648877.2 7.438, 262743.19 6648873.7 7.168, 262741.63 6648870.19 6.838, 262739.924 6648866.345 6.598, 262738.51 6648863.15 6.358, 262736.88 6648859.48 6.078, 262735.396 6648856.149 5.845)"
"86504633";"105";"6";"0";"2018-09-04";"";"2023-01-25T14:48";"vtrl. §6";"50";"";"1950-01-01";"vtrl. §6";"Oslo";"301";"Oslo";"3";"RUTE3 2014-2023 / 2018-2029";"0303 RIKSVEGER OSLO 2016-2021,Drift Elektro veglyskontrakt Oslo og Akershus,9104 Oslo-Gardermoen 2021-2026,9151 Stor-Oslo veglys 2023-2027,9151 Stor-Oslo veglys 2021-2023,Vegoppmerking Oslo 2021-2023,Drifts- og vedlikeholdskontrakt for signalanlegg i Region øst 2018-2022,9161 Oslo Elektro 2023-2028";"RV162 S1D50 m437-588";"Riksveg";"Eksisterende";"162";"1";"50";"437,143";"587,745";"625363";"0,26340979";"0,45881535";"AGAINST";"";"kanalisertVeg";"150,602";"";"";"LINESTRING Z(262840.4 6649141 11.958, 262838.3 6649126.2 10.758, 262834.9 6649102.8 11.958, 262830.5 6649084.4 12.258, 262826.3 6649069.3 12.358, 262821.2 6649053.9 12.558, 262812.6 6649031.8 12.658, 262802 6649007.4 12.658, 262799.9 6649002.3 12.658, 262797.7 6648997.1 12.658)"
"86504668";"105";"2";"1";"2017-12-11";"";"2020-11-05T14:19:10";"vtrl. §6";"50";"";"1950-01-01";"vtrl. §6";"Oslo";"301";"Oslo";"3";"RUTE3 2014-2023 / 2018-2029";"0303 RIKSVEGER OSLO 2016-2021,Drift Elektro veglyskontrakt Oslo og Akershus,9104 Oslo-Gardermoen 2021-2026,9151 Stor-Oslo veglys 2023-2027,9151 Stor-Oslo veglys 2021-2023,Vegoppmerking Oslo 2021-2023,Drifts- og vedlikeholdskontrakt for signalanlegg i Region øst 2018-2022,9161 Oslo Elektro 2023-2028";"RV162 S1D1 m2472 KD1 m0-94";"Riksveg";"Eksisterende";"162";"1";"1";"0";"94";"625528";"0";"1";"WITH";"";"rundkjøring";"94";"";"";"LINESTRING Z(262660.3 6649247.9 4.058, 262660 6649250.7 4.058, 262659.7 6649253.4 4.058, 262657.2 6649257.6 3.958, 262653.6 6649261.3 4.058, 262650 6649263.2 4.058, 262647.1 6649263.6 4.158, 262644.2 6649263.9 4.158, 262642.6 6649263.6 4.158, 262641 6649263.2 4.158, 262639.3 6649262.6 4.158, 262637.7 6649261.8 4.158, 262635 6649259.4 4.158, 262633 6649257.3 4.158, 262631.2 6649254 4.158, 262630.7 6649251.596 4.158, 262630.3 6649248.7 4.158, 262630.6 6649246.3 4.158, 262631.321 6649244.016 4.158, 262632.6 6649241.5 4.158, 262634.4 6649239.1 4.258, 262638 6649236.1 4.258, 262643.2 6649234.3 4.258, 262648.6 6649234.4 4.158, 262653.9 6649236.6 4.158, 262656.7 6649239.2 4.158, 262659.4 6649244 4.158, 262660.3 6649247.9 4.058)"
"86504670";"105";"2";"1";"2017-12-11";"";"2023-01-25T14:48";"vtrl. §6";"50";"";"1950-01-01";"vtrl. §6";"Oslo";"301";"Oslo";"3";"RUTE3 2014-2023 / 2018-2029";"0303 RIKSVEGER OSLO 2016-2021,Drift Elektro veglyskontrakt Oslo og Akershus,9104 Oslo-Gardermoen 2021-2026,9151 Stor-Oslo veglys 2023-2027,9151 Stor-Oslo veglys 2021-2023,Vegoppmerking Oslo 2021-2023,Drifts- og vedlikeholdskontrakt for signalanlegg i Region øst 2018-2022,9161 Oslo Elektro 2023-2028";"RV162 S1D1 m2375-2382";"Riksveg";"Eksisterende";"162";"1";"1";"2374,704";"2382,206";"625516";"0";"0,07879425";"WITH";"";"kanalisertVeg";"7,502";"";"";"LINESTRING Z(262747.028 6649202.03 3.258, 262739.963 6649204.55 3.403)"
"86504670";"105";"2";"0";"2017-12-11";"";"2023-01-25T14:48";"vtrl. §6";"50";"";"1950-01-01";"vtrl. §6";"Oslo";"301";"Oslo";"3";"RUTE3 2014-2023 / 2018-2029";"0303 RIKSVEGER OSLO 2016-2021,Drift Elektro veglyskontrakt Oslo og Akershus,9104 Oslo-Gardermoen 2021-2026,9151 Stor-Oslo veglys 2023-2027,9151 Stor-Oslo veglys 2021-2023,Vegoppmerking Oslo 2021-2023,Drifts- og vedlikeholdskontrakt for signalanlegg i Region øst 2018-2022,9161 Oslo Elektro 2023-2028";"RV162 S1D1 m2382-2465";"Riksveg";"Eksisterende";"162";"1";"1";"2382,206";"2465,383";"625516";"0,07879425";"0,9295005";"WITH";"";"kanalisertVeg";"83,177";"";"";"LINESTRING Z(262739.963 6649204.55 3.403, 262732.2 6649207.5 3.558, 262715.136 6649213.823 3.558, 262690.6 6649222.6 3.458, 262680.7 6649226.3 4.058, 262666.182 6649232.42 4.24, 262662.395 6649235.253 4.158)"
"86504670";"105";"2";"0";"2017-12-11";"";"2023-01-25T14:48";"vtrl. §6";"50";"";"1950-01-01";"vtrl. §6";"Oslo";"301";"Oslo";"3";"RUTE3 2014-2023 / 2018-2029";"0303 RIKSVEGER OSLO 2016-2021,Drift Elektro veglyskontrakt Oslo og Akershus,9104 Oslo-Gardermoen 2021-2026,9151 Stor-Oslo veglys 2023-2027,9151 Stor-Oslo veglys 2021-2023,Vegoppmerking Oslo 2021-2023,Drifts- og vedlikeholdskontrakt for signalanlegg i Region øst 2018-2022,9161 Oslo Elektro 2023-2028";"RV162 S1D1 m2465-2472";"Riksveg";"Eksisterende";"162";"1";"1";"2465,383";"2472,312";"625516";"0,9295005";"1";"WITH";"";"kanalisertVeg";"6,929";"";"";"LINESTRING Z(262662.395 6649235.253 4.158, 262656.7 6649239.2 4.158)"
"86504672";"105";"4";"1";"2005-06-03";"";"2022-08-17T22:49:03";"vtrl. §6";"50";"";"1950-01-01";"vtrl. §6";"Oslo";"301";"Oslo";"3";"RUTE3 2014-2023 / 2018-2029";"0303 RIKSVEGER OSLO 2016-2021,Drift Elektro veglyskontrakt Oslo og Akershus,9104 Oslo-Gardermoen 2021-2026,9151 Stor-Oslo veglys 2023-2027,9151 Stor-Oslo veglys 2021-2023,Vegoppmerking Oslo 2021-2023,Drifts- og vedlikeholdskontrakt for signalanlegg i Region øst 2018-2022,9161 Oslo Elektro 2023-2028";"RV162 S1D1 m4183 KD1 m77-106";"Riksveg";"Eksisterende";"162";"1";"1";"76,534";"105,691";"625529";"0,55451028";"0,85897949";"WITH";"";"rundkjøring";"29,157";"";"";"LINESTRING Z(261458.049 6649620.91 11.752, 261459.68 6649620.97 11.71, 261462.01 6649621.51 11.65, 261464.45 6649622.39 11.57, 261465.907 6649623.199 11.542, 261466.54 6649623.55 11.53, 261468.61 6649625.18 11.55, 261470.47 6649627.24 11.64, 261471.228 6649628.408 11.691, 261471.82 6649629.32 11.73, 261473.08 6649632.46 11.8, 261473.52 6649635.23 11.92, 261473.57 6649638.19 11.99, 261473.15 6649641.26 12.1)"
"86504674";"105";"2";"1";"2017-12-11";"";"2020-11-05T14:19:10";"vtrl. §6";"50";"";"1950-01-01";"vtrl. §6";"Oslo";"301";"Oslo";"3";"RUTE3 2014-2023 / 2018-2029";"0303 RIKSVEGER OSLO 2016-2021,Drift Elektro veglyskontrakt Oslo og Akershus,9104 Oslo-Gardermoen 2021-2026,9151 Stor-Oslo veglys 2023-2027,9151 Stor-Oslo veglys 2021-2023,Vegoppmerking Oslo 2021-2023,Drifts- og vedlikeholdskontrakt for signalanlegg i Region øst 2018-2022,9161 Oslo Elektro 2023-2028";"RV162 S1D1 m2312 KD6 m0-66";"Riksveg";"Eksisterende";"162";"1";"1";"0";"66";"625527";"0";"1";"WITH";"";"rundkjøring";"65,999";"";"";"LINESTRING Z(262767.1 6649203.3 3.058, 262765.9 6649205.4 3.158, 262764.623 6649207.523 3.158, 262761.54 6649209.447 3.058, 262759.509 6649210.107 3.097, 262756.97 6649210.508 3.158, 262753.5 6649210 3.158, 262751.4 6649208.7 3.258, 262749.147 6649207.132 3.258, 262747.86 6649204.828 3.258, 262747.028 6649202.03 3.258, 262746.9 6649198.9 3.258, 262747.7 6649195.8 3.158, 262749.849 6649192.904 3.158, 262753.2 6649190.3 3.158, 262756.66 6649189.747 3.158, 262760.7 6649190.3 3.158, 262763 6649191.4 3.158, 262765.7 6649194.2 2.958, 262767 6649196.5 2.958, 262767.447 6649200.523 3.058, 262767.1 6649203.3 3.058)"
